x1,x2
25 15 56 61 5 67 21 76 48 94 4 10 25 83 61 5 44 40 ,1.0
46 61 4 69 60 8 84 10 25 83 84 23 56 86 71 ,1.0
87 85 45 95 85 38 8 33 83 26 47 52 11 ,1.0
21 55 76 59 83 84 74 15 98 10 25 15 53 5 44 ,1.0
96 63 87 4 26 47 35 94 46 33 32 95 87 78 54 86 71 83 ,1.0
86 44 9 19 90 52 68 19 24 14 74 93 84 10 25 83 84 10 25 79 31 ,1.0
56 22 45 30 81 21 63 57 66 92 6 64 12 1 24 52 11 29 50 46 ,1.0
48 94 46 61 86 44 28 32 39 10 25 58 30 ,1.0
64 12 33 15 56 12 79 7 44 40 4 5 44 40 37 59 83 26 47 ,1.0
1 52 11 51 53 51 43 44 28 25 58 32 50 74 80 44 ,1.0
5 89 74 80 44 28 25 15 28 25 15 56 12 33 83 84 10 ,1.0
14 97 10 25 15 91 26 33 83 84 74 25 83 ,1.0
44 9 58 46 61 4 5 44 9 31 75 53 88 42 87 92 32 95 34 ,1.0
7 44 9 19 90 62 33 32 95 45 85 45 85 ,1.0
60 47 52 11 29 27 88 75 54 24 52 86 71 93 ,1.0
30 81 21 63 70 35 53 78 65 60 54 ,1.0
92 32 95 45 85 38 37 24 52 11 29 67 5 34 9 19 82 ,1.0
39 19 24 52 11 81 45 85 67 71 83 84 10 25 58 46 ,1.0
54 20 60 8 99 54 20 60 8 84 74 38 48 ,1.0
33 83 84 10 25 15 3 10 25 75 53 ,1.0
48 94 14 74 38 8 33 15 98 92 32 77 82 ,1.0
88 83 26 47 55 18 41 29 67 21 55 72 5 89 61 5 ,1.0
81 45 30 94 46 61 5 65 97 42 69 65 44 9 ,1.0
45 85 38 8 33 83 84 10 25 83 84 96 37 ,1.0
81 21 63 57 77 89 67 21 63 99 93 96 37 ,1.0
86 74 25 75 40 37 14 97 41 29 50 38 37 24 14 65 83 84 ,1.0
8 99 17 14 74 38 37 14 65 74 25 15 3 ,1.0
89 67 5 44 28 32 95 45 85 67 64 12 33 83 84 74 93 84 10 54 ,1.0
89 67 21 63 87 78 48 94 14 74 25 7 5 ,1.0
31 17 14 97 72 5 34 9 58 46 70 36 60 8 62 33 ,1.0
21 55 64 96 84 74 80 20 31 54 86 ,1.0
52 11 65 44 9 31 48 94 14 74 93 ,1.0
15 28 25 75 53 76 59 83 94 4 10 25 ,1.0
13 47 35 21 63 2 96 37 24 14 74 52 86 71 83 84 74 38 92 32 39 ,1.0
92 68 52 86 71 83 34 14 74 13 96 37 59 83 26 47 55 ,1.0
39 1 99 18 34 10 25 83 26 47 36 60 45 85 67 64 33 69 65 74 25 ,1.0
71 83 61 4 5 44 28 25 83 26 47 77 33 83 ,1.0
29 50 81 21 55 99 54 20 31 54 86 71 83 84 74 93 ,1.0
99 17 89 67 21 63 87 85 18 41 36 ,1.0
76 48 5 89 61 4 5 89 67 21 63 99 93 96 8 32 39 48 32 ,1.0
33 83 47 35 21 76 59 83 84 74 80 44 40 67 ,1.0
87 92 32 39 1 52 11 81 22 55 76 59 83 61 ,1.0
5 89 67 21 55 64 96 84 74 25 58 30 81 45 30 ,1.0
52 11 65 44 40 37 14 74 15 56 22 75 42 11 ,1.0
59 83 26 33 15 53 51 67 71 83 84 74 80 60 45 30 81 ,1.0
17 14 65 83 84 74 15 28 25 14 74 93 84 10 25 15 3 51 53 ,1.0
90 62 82 85 67 21 55 73 85 57 10 25 83 26 47 55 21 55 18 41 61 ,1.0
78 54 24 52 11 29 96 37 24 14 65 74 93 ,1.0
23 37 13 15 91 3 51 93 96 63 99 93 ,1.0
93 96 37 24 52 86 9 31 17 14 97 10 61 5 65 83 ,1.0
33 15 3 51 93 96 8 33 15 73 85 67 64 12 1 10 12 ,1.0
65 60 47 36 10 25 75 14 65 97 42 69 ,1.0
75 40 32 39 91 26 47 36 16 65 97 41 76 59 83 2 99 93 84 54 ,1.0
4 10 25 58 32 95 45 30 81 21 63 7 5 44 ,1.0
59 83 26 47 55 21 55 76 59 83 84 ,1.0
93 84 74 25 58 21 76 59 83 84 10 25 83 46 ,1.0
29 27 17 89 67 21 62 33 83 84 74 80 20 60 8 33 15 91 26 ,1.0
15 3 29 27 90 52 86 44 9 19 90 52 ,1.0
20 96 8 84 74 52 11 65 3 34 27 90 39 10 ,1.0
12 33 32 95 43 32 39 94 14 97 10 25 83 84 96 37 24 14 74 ,1.0
21 76 95 85 18 34 27 90 52 86 74 80 88 4 ,1.0
68 52 11 81 45 30 45 30 81 45 85 57 10 25 58 46 ,1.0
53 93 84 10 25 75 53 78 15 53 88 4 5 65 83 10 28 ,1.0
15 3 51 32 95 43 68 19 79 7 44 9 19 24 14 ,1.0
25 75 53 78 15 28 32 95 85 67 21 63 87 78 54 20 72 ,1.0
21 55 72 60 8 84 10 25 7 5 44 9 58 30 81 45 30 26 47 36 55 ,1.0
25 58 46 61 4 10 25 15 56 86 9 31 ,1.0
94 14 65 83 11 29 50 59 83 26 47 36 ,1.0
10 50 38 37 24 52 86 71 83 84 10 25 83 94 4 5 44 40 4 5 ,1.0
92 21 62 82 60 8 33 83 84 10 25 83 84 74 80 20 74 25 83 ,1.0
41 43 68 19 24 14 74 25 83 26 47 52 11 65 44 40 32 39 48 ,1.0
99 93 96 37 59 83 84 96 37 23 37 59 83 86 71 83 84 10 ,1.0
9 19 24 52 86 44 9 19 79 38 92 32 50 81 45 30 ,1.0
59 83 26 47 77 82 85 67 21 76 59 83 1 73 ,1.0
5 89 74 38 37 13 96 8 99 17 14 ,1.0
5 89 74 38 37 59 83 26 33 15 28 25 83 84 10 ,1.0
90 52 11 81 54 41 38 8 84 10 25 83 84 10 25 15 98 10 ,1.0
56 22 16 65 44 28 32 95 43 68 52 86 44 9 58 30 81 21 76 ,1.0
82 33 83 84 10 25 83 84 96 8 33 15 28 ,1.0
82 33 83 84 74 80 91 39 19 24 69 84 10 ,1.0
37 14 65 83 26 33 15 91 73 72 60 47 35 21 63 70 ,1.0
41 29 27 23 37 59 83 26 47 77 99 ,1.0
45 89 67 21 67 64 12 33 15 53 58 46 61 86 ,1.0
41 43 68 52 11 51 67 5 44 40 67 48 32 95 85 57 77 99 ,1.0
59 83 26 47 35 21 63 70 84 96 84 74 13 96 63 99 48 8 33 15 ,1.0
73 85 57 77 33 32 39 91 26 47 35 21 62 ,1.0
6 64 96 84 10 25 83 84 74 80 88 4 ,1.0
59 10 25 58 76 48 8 84 74 80 88 83 26 47 35 8 ,1.0
20 79 7 61 86 44 9 19 24 14 74 93 40 67 64 97 58 30 1 52 11 ,1.0
80 20 79 27 14 65 44 28 25 15 56 86 74 ,1.0
11 51 35 21 76 48 32 95 29 27 23 37 14 65 97 10 ,1.0
53 78 15 91 70 36 60 8 99 54 24 69 60 8 32 39 10 61 5 ,1.0
77 99 15 98 10 25 83 84 10 25 75 40 30 89 74 93 84 10 ,1.0
37 14 65 74 93 83 26 47 55 72 10 25 83 84 96 8 62 82 85 ,1.0
78 54 20 60 67 21 63 70 36 55 21 55 73 ,1.0
83 64 12 79 7 15 34 27 14 74 23 37 59 10 ,1.0
88 83 84 96 37 59 83 41 76 59 10 25 83 26 33 15 56 12 1 77 82 ,1.0
60 45 30 81 72 60 67 71 83 84 96 63 57 77 33 15 53 58 32 95 43 ,1.0
81 21 55 72 5 89 74 13 96 84 10 25 15 34 56 22 ,1.0
91 39 10 61 86 71 83 84 10 25 83 26 ,1.0
57 77 33 32 95 29 50 46 33 83 26 47 77 82 60 ,1.0
55 18 41 36 60 47 52 11 65 3 29 59 83 ,1.0
85 38 8 33 83 84 10 25 83 26 47 55 11 81 45 30 81 45 30 81 21 ,1.0
85 57 77 4 5 65 83 26 47 35 21 55 21 55 ,1.0
17 14 74 93 84 96 37 14 65 60 45 29 1 99 18 34 9 42 18 ,1.0
10 37 24 52 86 74 52 11 29 1 52 11 20 4 69 65 ,1.0
58 32 39 19 24 27 23 37 59 83 84 96 84 87 92 32 39 10 ,1.0
40 37 24 52 86 9 6 76 48 94 14 74 93 84 74 25 58 46 ,1.0
37 14 65 97 72 100 97 22 16 12 1 52 11 51 32 ,1.0
17 89 67 21 76 48 32 50 81 21 63 70 ,1.0
52 11 65 97 10 25 83 34 76 59 83 61 48 94 34 76 48 94 46 70 79 ,1.0
25 58 8 32 95 87 92 50 59 83 26 47 35 21 76 59 83 26 47 55 18 ,1.0
16 12 33 32 95 29 67 71 83 39 94 ,1.0
35 72 5 44 40 37 59 83 26 47 35 8 84 53 78 15 30 ,1.0
45 85 67 21 55 21 62 33 83 26 33 83 52 ,1.0
99 15 30 81 45 85 67 21 79 31 88 4 5 65 97 22 ,1.0
19 24 27 17 14 74 15 85 38 8 84 96 37 14 97 41 43 68 19 ,1.0
38 37 59 83 26 47 36 55 18 34 10 25 83 84 10 64 12 79 ,1.0
76 48 94 46 70 79 43 68 19 24 69 60 8 84 10 39 19 ,1.0
67 5 47 35 21 55 21 55 21 76 84 23 37 59 83 25 15 3 51 67 ,1.0
45 30 46 61 86 9 19 24 14 97 22 72 5 34 10 39 95 85 ,1.0
33 15 74 80 20 96 63 57 77 82 73 85 57 10 25 15 28 25 15 ,1.0
10 25 7 5 89 67 64 96 37 59 83 26 47 35 ,1.0
32 39 48 94 14 65 44 40 37 59 83 84 96 ,1.0
18 41 76 59 83 26 33 83 46 61 5 44 28 ,1.0
77 33 83 26 47 52 11 29 27 90 84 10 25 ,1.0
14 74 80 72 60 54 20 60 47 52 11 65 3 10 25 83 ,1.0
76 48 94 46 70 84 96 8 33 83 84 ,1.0
61 48 94 14 74 38 37 59 83 84 96 63 87 92 32 95 87 ,1.0
15 73 89 67 84 10 25 15 30 81 21 63 57 52 11 20 79 71 83 ,1.0
37 59 83 26 47 52 46 70 79 7 15 28 25 ,1.0
10 25 83 84 23 56 12 79 71 83 26 33 32 50 59 ,1.0
17 89 67 64 96 37 13 39 19 24 27 88 42 46 70 79 38 37 14 ,1.0
32 39 10 25 83 26 47 55 73 89 74 52 11 65 74 80 91 26 47 35 ,1.0
97 72 35 21 75 54 24 69 22 45 30 81 ,1.0
69 84 96 37 14 74 52 11 51 43 32 39 48 94 46 61 5 65 60 8 ,1.0
47 52 11 65 44 9 19 17 14 97 77 99 18 41 36 55 72 5 65 ,1.0
84 74 93 84 10 25 83 26 33 83 84 96 84 10 ,1.0
5 65 83 26 47 35 21 63 70 84 10 25 58 46 70 95 45 30 3 51 ,1.0
96 8 99 89 24 52 11 20 72 5 44 68 52 11 51 ,1.0
21 63 2 34 27 17 89 67 5 65 60 47 36 55 73 72 ,1.0
47 35 21 76 59 83 26 47 35 21 63 87 4 ,1.0
80 88 83 84 74 80 60 54 24 14 74 ,1.0
85 45 30 81 45 11 65 83 61 85 57 77 82 39 91 ,1.0
52 11 51 43 11 65 83 91 3 51 43 68 19 79 7 15 56 6 64 96 ,1.0
29 43 39 19 90 62 82 33 83 26 74 15 3 51 53 51 93 96 63 70 84 ,1.0
56 33 32 39 1 95 45 30 81 21 63 2 99 89 48 94 67 64 ,1.0
47 52 6 76 48 32 39 10 25 58 30 81 45 85 ,1.0
34 76 48 94 46 61 5 67 64 12 79 38 37 59 83 26 47 55 64 ,1.0
99 17 89 74 25 15 98 92 68 19 90 ,1.0
19 24 9 19 24 52 11 29 67 64 12 1 99 18 ,1.0
64 96 37 59 83 84 23 37 59 83 84 96 37 59 83 84 10 25 58 8 33 ,1.0
38 37 59 83 84 10 25 83 84 74 80 60 8 33 32 39 ,1.0
63 87 85 18 34 14 65 74 15 74 25 75 42 87 4 10 ,1.0
67 21 63 70 36 60 47 55 64 96 8 ,1.0
83 26 47 35 8 99 93 84 10 25 75 42 21 ,1.0
42 10 25 58 30 81 21 77 82 33 83 42 ,1.0
65 83 61 48 94 47 36 12 33 15 3 29 67 64 96 37 24 69 ,1.0
10 25 75 54 20 96 37 59 83 84 74 93 ,1.0
47 35 21 55 72 100 13 47 52 86 74 ,1.0
86 9 19 84 96 37 14 74 15 98 92 68 19 79 31 10 25 75 14 74 ,1.0
58 30 81 22 75 54 20 79 38 9 19 24 27 23 37 59 83 84 ,1.0
19 24 14 74 15 30 81 21 55 73 89 67 71 83 ,1.0
92 32 39 94 47 55 18 41 39 94 34 97 72 60 45 30 81 45 85 ,1.0
30 81 72 60 45 30 81 45 85 67 21 76 59 83 84 10 ,1.0
60 45 85 67 64 96 8 33 83 84 10 25 83 84 74 93 96 8 32 95 ,1.0
32 95 34 27 90 52 87 85 18 34 76 48 94 ,1.0
8 84 10 25 58 8 33 15 53 93 84 10 ,1.0
15 28 25 75 54 41 29 43 68 52 11 51 53 78 ,1.0
67 21 63 99 17 89 67 64 12 33 15 98 92 32 ,1.0
67 71 83 84 74 93 96 37 13 96 37 59 83 46 ,1.0
52 11 29 43 68 19 24 52 11 20 74 93 96 37 24 69 22 13 ,1.0
96 84 10 25 58 32 95 87 92 32 95 84 74 38 8 99 93 ,1.0
79 38 37 14 74 93 84 10 25 58 46 70 36 60 ,1.0
72 5 89 67 64 33 32 95 45 85 67 5 44 28 25 15 34 56 ,1.0
86 71 83 26 47 36 55 76 59 83 59 83 84 10 25 ,1.0
84 74 80 20 31 17 89 67 71 83 26 33 32 95 ,1.0
37 14 65 44 9 19 24 14 65 44 40 67 21 76 59 83 84 10 25 ,1.0
13 39 19 90 52 11 51 53 78 28 25 58 8 99 15 53 51 ,1.0
19 24 69 60 8 33 32 39 1 99 93 84 10 25 14 65 60 45 30 81 ,1.0
15 98 10 25 83 26 47 35 21 62 82 60 47 55 51 ,1.0
67 64 96 37 14 65 97 72 5 44 40 32 95 43 11 65 97 ,1.0
6 17 89 67 64 12 79 31 17 14 65 3 51 67 21 ,1.0
8 33 83 26 47 52 11 29 50 32 39 ,1.0
37 24 69 60 54 20 96 37 13 15 91 ,1.0
96 63 70 79 17 14 74 15 34 14 65 60 45 30 81 21 63 87 ,1.0
78 48 94 14 71 83 84 23 37 14 65 44 28 80 88 4 5 65 83 26 47 ,1.0
80 20 96 37 24 27 90 21 55 72 5 44 9 80 88 4 5 89 ,1.0
80 44 9 19 17 14 65 83 84 74 38 8 47 52 11 65 97 10 25 ,1.0
33 15 98 10 25 15 53 51 53 51 81 21 55 ,1.0
34 27 90 39 91 39 48 8 84 74 80 60 67 64 96 ,1.0
46 61 48 8 84 74 12 79 38 37 59 83 84 74 38 37 ,1.0
72 60 45 85 38 8 62 82 39 91 7 44 9 19 24 52 11 29 ,1.0
92 32 39 91 39 1 52 11 51 81 22 72 60 8 33 15 89 61 5 ,1.0
65 83 26 47 55 11 51 93 96 37 59 83 84 ,1.0
14 65 83 79 31 54 24 69 65 60 47 55 76 59 83 26 47 52 ,1.0
93 84 10 25 7 5 44 9 58 8 33 32 95 34 14 74 15 56 86 71 48 ,1.0
99 17 89 67 21 55 73 72 60 67 21 55 11 65 60 45 85 ,1.0
46 33 32 77 4 69 84 74 15 73 85 ,1.0
5 65 83 90 52 86 71 83 26 47 55 72 60 47 35 21 76 59 ,1.0
28 40 37 59 10 25 83 61 48 8 33 83 84 ,1.0
33 15 74 25 83 26 33 32 50 81 21 55 18 34 ,1.0
57 77 89 67 21 55 72 5 65 97 72 5 65 97 10 61 5 89 ,1.0
29 27 90 53 51 81 45 85 18 34 27 23 37 14 97 42 69 ,1.0
8 33 15 30 37 14 74 93 84 23 37 59 34 14 65 97 72 5 44 9 ,1.0
75 42 11 29 50 38 9 19 24 52 11 20 96 63 70 79 92 32 39 ,1.0
46 61 5 65 83 26 47 52 86 9 19 24 69 ,1.0
16 65 83 3 51 43 68 52 11 29 1 52 11 81 21 55 73 89 67 ,1.0
42 87 85 67 71 83 84 74 80 91 73 6 64 96 37 ,1.0
60 54 24 27 23 37 59 61 48 32 95 34 9 19 17 14 74 ,1.0
19 82 85 57 10 25 75 40 32 39 19 24 ,1.0
11 20 79 38 72 5 89 48 94 4 69 65 60 67 5 ,1.0
25 83 26 47 52 11 65 83 84 10 25 83 84 74 52 ,1.0
12 1 99 17 89 12 79 38 37 24 52 86 44 61 ,1.0
33 32 95 85 67 64 63 87 85 38 92 32 95 ,1.0
9 19 79 38 9 31 54 24 14 74 93 84 10 25 58 ,1.0
30 1 77 4 5 65 16 65 83 84 96 37 59 83 26 47 55 ,1.0
10 25 58 46 70 79 38 8 33 15 98 10 25 75 40 32 95 87 ,1.0
21 55 18 34 76 59 83 84 74 52 11 65 3 29 27 23 56 12 79 38 37 ,1.0
76 59 83 98 92 68 19 24 14 74 93 96 8 62 82 39 19 ,1.0
55 21 76 48 32 39 94 4 69 84 23 37 14 65 3 51 53 93 ,1.0
36 55 51 35 21 76 59 83 84 10 25 15 91 26 33 15 ,1.0
20 74 38 9 19 24 69 84 10 25 7 88 25 7 44 40 ,1.0
56 22 15 56 22 75 80 60 78 15 28 32 39 10 25 15 98 10 25 83 ,1.0
82 33 32 95 84 10 25 58 8 84 23 56 86 ,1.0
60 54 24 14 65 44 40 37 24 69 60 8 99 89 61 48 94 47 35 21 63 ,1.0
95 34 76 48 94 34 88 4 10 25 75 14 65 83 26 47 35 ,1.0
26 33 83 84 74 25 83 26 47 52 11 81 72 60 8 99 89 74 ,1.0
26 47 55 72 60 45 30 81 21 55 76 59 83 84 96 8 33 ,1.0
15 74 25 7 61 5 89 74 25 83 26 33 32 50 46 33 15 ,1.0
44 9 31 17 89 67 64 96 63 2 34 56 22 45 30 81 45 ,1.0
74 38 37 59 10 49 70 79 38 37 59 83 26 47 55 21 76 73 85 38 ,1.0
99 15 98 92 32 95 84 96 37 14 65 83 26 47 52 11 81 21 55 76 ,1.0
72 5 44 9 19 24 14 97 22 15 56 6 64 96 8 33 83 26 47 ,1.0
29 27 17 89 74 25 83 26 47 55 18 34 27 90 21 ,1.0
39 19 82 39 10 25 58 46 70 84 10 25 83 84 74 52 ,1.0
84 10 25 83 26 47 36 52 86 9 58 46 16 ,1.0
99 89 38 37 14 65 83 61 5 65 83 ,1.0
27 23 24 52 5 34 27 23 37 24 52 11 ,1.0
69 84 10 25 83 26 47 35 21 63 87 ,1.0
95 29 50 74 25 15 73 89 67 21 55 72 ,1.0
74 25 15 3 10 25 58 21 63 99 89 74 80 44 28 25 ,1.0
20 96 63 70 79 38 8 84 23 24 14 74 38 ,1.0
65 74 80 60 45 30 34 27 23 56 86 71 83 84 10 25 7 45 85 ,1.0
30 23 24 52 11 81 45 30 40 32 39 1 52 11 51 81 ,1.0
55 72 60 54 20 96 37 9 19 82 85 38 37 59 83 26 33 ,1.0
84 10 39 10 25 7 88 75 54 20 4 69 22 45 30 62 82 60 45 58 ,1.0
65 44 28 25 14 65 83 84 23 56 22 72 60 45 ,1.0
74 38 9 19 82 33 83 26 47 55 18 59 83 61 5 34 ,1.0
45 85 38 92 32 95 34 56 86 9 31 88 75 14 74 38 8 99 93 84 74 ,1.0
60 8 99 93 84 10 25 58 21 55 73 85 67 21 63 87 92 32 39 19 ,1.0
45 30 26 33 83 26 47 55 21 55 72 5 44 28 32 50 ,1.0
9 19 34 88 83 84 23 24 69 84 10 25 58 8 99 93 96 ,1.0
89 74 15 91 42 21 55 11 29 67 21 62 82 39 ,1.0
67 64 96 37 59 83 29 1 77 99 18 41 29 5 89 67 21 55 ,1.0
4 5 65 60 45 30 81 21 55 72 60 8 ,1.0
32 95 34 56 6 76 59 83 61 86 44 40 4 69 65 ,1.0
18 34 9 31 17 14 74 93 84 74 80 60 45 85 57 10 25 83 26 47 ,1.0
46 16 65 83 26 33 83 26 47 55 21 63 57 10 25 58 30 81 21 62 ,1.0
4 69 60 8 84 74 38 8 33 83 26 33 32 95 84 10 25 83 26 ,1.0
60 54 24 69 60 8 32 39 94 47 55 73 85 ,1.0
17 14 74 15 28 25 15 91 81 45 85 67 5 89 67 5 67 5 ,1.0
83 26 33 83 26 47 55 21 63 87 78 28 25 83 26 47 52 86 44 28 25 ,1.0
77 4 5 44 40 32 39 10 25 83 84 10 25 7 88 4 ,1.0
7 44 68 19 82 33 32 39 91 26 47 35 ,1.0
86 71 83 84 10 25 58 46 70 36 60 67 ,1.0
42 18 34 56 33 83 84 10 25 75 42 ,1.0
48 32 39 19 24 52 11 51 93 84 74 52 11 81 21 63 57 10 25 ,1.0
12 79 38 9 19 24 27 88 83 84 74 80 20 74 ,1.0
69 22 13 47 35 8 84 10 39 1 52 11 51 67 21 55 64 12 79 31 17 ,1.0
83 84 10 25 83 61 5 44 28 25 83 26 ,1.0
82 39 19 24 52 86 74 93 84 10 63 ,1.0
82 39 19 79 38 37 59 83 23 37 59 83 26 47 35 ,1.0
70 32 95 84 10 25 15 3 10 88 83 84 74 ,1.0
47 52 11 51 43 39 1 52 11 65 74 15 73 72 ,1.0
90 52 86 71 83 26 47 55 18 34 27 ,1.0
18 34 94 46 61 4 5 65 83 84 74 80 44 28 32 95 29 1 ,1.0
92 6 17 89 67 21 55 11 81 72 60 45 ,1.0
12 1 77 33 83 26 47 52 11 51 53 93 96 ,1.0
72 60 45 85 18 34 10 25 75 54 20 72 100 ,1.0
81 15 3 34 56 86 71 83 84 10 19 17 89 67 64 ,1.0
95 34 14 65 74 93 96 8 33 15 30 81 45 30 45 ,1.0
33 83 8 84 74 25 75 42 39 94 14 65 74 38 37 14 ,1.0
14 65 44 40 67 71 83 84 23 56 22 55 ,1.0
32 95 34 76 59 83 26 47 35 7 44 40 32 95 85 18 34 9 ,1.0
32 95 29 5 65 74 15 34 56 12 33 15 28 32 95 34 76 95 85 ,1.0
15 98 92 50 74 38 97 41 76 48 8 84 10 25 58 8 33 32 67 ,1.0
61 5 89 74 38 8 84 10 25 58 46 61 4 10 25 58 8 84 74 93 96 ,1.0
45 30 81 21 55 11 29 67 21 76 59 83 3 51 ,1.0
61 86 71 12 33 15 28 25 58 8 84 96 37 ,1.0
97 22 15 91 3 51 43 68 52 11 51 93 84 96 ,1.0
85 67 5 89 74 25 58 8 33 83 84 10 25 75 42 39 1 ,1.0
97 72 5 34 27 23 37 24 14 74 52 ,1.0
88 4 5 44 28 25 75 53 84 23 37 59 83 84 96 37 13 39 91 73 ,1.0
83 84 96 37 59 83 84 10 25 58 30 81 21 55 18 34 56 ,1.0
93 84 96 63 57 77 33 83 84 74 80 91 24 69 60 8 33 83 ,1.0
44 9 31 17 14 97 22 45 30 81 45 30 81 21 63 99 15 3 51 81 45 ,1.0
93 84 74 93 96 37 13 47 35 21 63 99 89 74 93 ,1.0
46 70 36 60 45 30 81 21 55 73 85 38 37 59 ,1.0
37 59 83 26 47 35 21 63 70 79 7 ,1.0
94 34 27 23 56 21 55 72 5 89 67 71 77 ,1.0
51 53 93 84 96 37 24 69 84 10 25 ,1.0
46 33 83 42 46 33 83 26 33 15 3 51 93 84 74 25 ,1.0
26 47 35 21 55 18 34 76 48 94 46 70 36 55 ,1.0
89 67 64 12 33 32 39 91 39 44 40 ,1.0
85 18 41 61 4 5 44 28 49 28 25 15 56 12 79 38 8 ,1.0
45 85 18 34 76 59 83 26 47 52 86 79 31 17 ,1.0
71 83 84 10 25 15 98 92 68 19 17 89 67 64 12 79 38 ,1.0
46 16 65 83 84 10 13 15 30 81 21 63 2 ,1.0
69 10 25 15 3 51 67 64 12 79 31 17 89 67 ,1.0
31 17 89 74 80 88 4 5 89 74 52 11 81 45 85 45 9 19 ,1.0
76 59 83 84 10 39 10 25 83 84 74 25 83 84 74 ,1.0
10 25 15 56 22 72 100 99 15 3 34 14 97 41 36 ,1.0
83 84 96 8 33 32 39 19 24 14 74 80 20 96 37 59 83 84 10 25 15 ,1.0
59 83 84 10 61 48 94 46 61 86 79 38 37 24 ,1.0
33 83 61 86 79 71 83 26 33 83 26 47 55 11 65 44 9 19 24 ,1.0
37 14 65 83 97 72 5 44 9 19 90 21 62 ,1.0
74 93 84 74 93 84 10 25 15 85 67 64 96 37 59 10 25 83 26 47 52 ,1.0
79 71 83 49 15 34 76 59 83 26 33 32 39 1 52 ,1.0
79 38 37 59 83 84 96 8 99 93 96 37 14 74 93 96 63 ,1.0
24 69 84 76 59 83 61 5 44 40 32 39 19 24 69 65 60 8 33 15 ,1.0
15 30 81 22 55 64 12 33 83 26 47 35 21 62 33 83 84 ,1.0
87 78 48 94 4 10 25 83 84 10 25 75 68 19 24 ,1.0
65 44 40 32 95 34 56 12 1 99 15 ,1.0
32 95 45 30 81 21 55 21 63 57 77 89 67 21 76 59 83 84 74 25 15 ,1.0
12 79 7 5 44 40 32 95 34 56 6 17 89 74 ,1.0
47 55 73 85 57 72 69 65 83 26 16 65 83 26 47 35 21 55 18 34 ,1.0
33 83 26 47 55 64 12 79 7 5 44 40 4 5 65 97 58 46 70 36 ,1.0
45 30 81 21 63 2 99 17 14 74 52 11 65 97 95 34 10 25 15 ,1.0
68 52 11 20 60 45 30 11 65 44 9 31 ,1.0
20 72 100 13 96 37 14 97 72 60 47 35 ,1.0
14 74 80 91 39 19 24 69 60 47 55 73 6 76 48 44 40 4 69 65 ,1.0
12 79 7 61 48 94 46 61 5 89 67 21 63 57 48 94 46 61 ,1.0
52 86 71 83 26 47 52 11 55 73 89 74 ,1.0
44 9 58 46 16 65 97 10 59 83 84 10 25 83 84 74 80 ,1.0
15 53 93 84 96 37 14 74 52 86 9 ,1.0
84 10 25 58 8 84 10 25 58 46 33 83 84 10 25 75 ,1.0
85 57 77 89 74 15 28 25 83 84 74 25 58 8 33 83 84 10 25 15 ,1.0
55 11 81 45 30 97 22 45 30 11 51 ,1.0
39 1 24 14 74 93 84 10 25 15 28 32 95 84 10 25 ,1.0
10 25 83 84 10 25 83 84 96 63 70 36 55 18 34 94 ,1.0
72 60 8 33 32 39 10 25 15 53 5 ,1.0
88 7 61 86 71 83 84 10 25 75 40 4 5 44 40 30 81 ,1.0
21 79 38 9 58 8 99 93 84 10 25 15 73 72 60 45 30 70 36 60 67 ,1.0
22 13 47 52 11 65 97 72 5 89 61 5 89 ,1.0
4 69 65 83 26 47 35 21 62 82 60 67 64 96 37 ,1.0
38 8 99 17 89 67 71 42 46 61 4 5 89 74 93 84 ,1.0
81 21 63 99 17 82 60 45 11 51 53 93 96 37 59 83 ,1.0
25 83 26 33 15 34 27 23 37 13 96 8 33 15 91 73 ,1.0
68 19 79 38 37 59 83 84 74 80 20 96 63 87 ,1.0
15 3 51 43 44 68 52 11 51 43 68 ,1.0
86 27 90 21 62 82 33 32 39 48 94 46 70 84 96 37 ,1.0
77 99 48 94 46 61 48 94 46 33 15 91 7 15 ,1.0
17 89 74 80 88 83 84 10 39 48 94 46 70 ,1.0
84 10 54 20 72 5 65 83 84 74 80 60 8 33 83 26 ,1.0
10 25 75 53 5 65 83 84 10 25 15 91 26 47 ,1.0
24 14 74 15 28 32 50 46 70 84 96 37 14 65 ,1.0
89 67 5 44 68 19 24 14 65 83 26 ,1.0
10 25 58 32 95 85 18 41 39 1 99 93 ,1.0
4 69 84 74 93 84 96 8 33 32 39 48 94 ,1.0
37 14 65 97 95 45 85 18 34 10 25 83 84 74 13 39 91 ,1.0
29 64 12 33 32 95 84 96 37 24 69 65 44 40 4 ,1.0
52 11 81 72 60 45 29 67 5 89 74 ,1.0
17 89 67 64 12 79 7 44 9 19 79 38 8 62 82 33 32 95 43 39 ,1.0
21 63 70 36 60 45 85 45 30 81 21 76 59 83 84 74 80 ,1.0
39 10 25 58 32 39 91 39 48 94 67 21 55 21 55 18 41 61 4 69 60 ,1.0
37 24 69 84 74 93 84 10 25 24 9 58 30 81 21 ,1.0
71 77 89 67 64 12 33 32 95 45 85 ,1.0
71 83 84 74 52 11 65 60 8 99 18 34 10 25 83 26 33 ,1.0
76 65 60 47 52 86 74 25 15 56 22 15 98 10 25 58 46 70 32 39 19 ,1.0
17 89 74 80 88 42 46 70 79 7 61 86 71 83 84 74 80 44 9 ,1.0
42 21 76 59 83 84 74 15 91 3 29 27 40 ,1.0
